日期,内容
2020-02-04,新加坡华人当中国人看我都分不清还说外国人
2020-02-04,新加坡差不多都是华人
2020-02-04,大国夹缝求生存
2020-02-04,有粤语的口音
2020-02-04,国语好评
2020-02-04,反正中国有一点事情，外国巴不得煽风点火
2020-02-04,再不上山看看澳大利亚就快要没有绿色的山了
2020-02-04,黄字正解
2020-02-04,新加坡官方语言本来就有汉语
2020-02-04,理解
2020-02-04,这个说得好
2020-02-04,他是华人啊
2020-02-04,美国出来挨打
2020-02-04,听着难受，不过理解
2020-02-04,他们赚不到钱了
2020-02-04,？？？
2020-02-04,当年非典他们也挺惨的
2020-02-04,澳大利亚干啥啥不行，排华第一名
2020-02-04,国内很多地方封村了，封小区了。人家封国境合情合理，说话要讲道理。
2020-02-04,他一直都会中文啊…
2020-02-04,就是怕你们自己国家的人吧？呵呵
2020-02-04,这才是他的目的
2020-02-04,个人感觉这个话里有话
2020-02-04,要学会自我反思
2020-02-04,新加坡和马来西亚华裔都很多，他们有艰难的推行普通话教学，马来西亚华人很亲中的，新加坡就比较中立
2020-02-04,可以理解
2020-02-04,新加坡排华大概是因为印尼大屠杀
2020-02-04,他的意思你们新加坡不是
2020-02-04,好意思说澳洲？？
2020-02-04,说新加坡不排华的笑死了
2020-02-04,切
2020-02-04,没问题啊
2020-02-04,说新加坡是大国的，你等下，建议重新回家读书
2020-02-04,新加坡以华裔为主，其次才是马来人
2020-02-04,新加坡华人比马来人多多了
2020-02-04,新加坡华人七成多，马来人多的是马来西亚
2020-02-04,说着汉语，称我们为中方，唉，百味杂陈
2020-02-04,印尼的罪恶不会忘记
2020-02-04,说着汉语，还称呼我们中方，唉，百味杂陈
2020-02-04,维护自己罢了
2020-02-04,他即使为了他的国人也没问题吧。
2020-02-04,排华动点脑子，新加坡总理都说汉语
2020-02-04,必须的
2020-02-04,？？听别人说好吧，大家
2020-02-04,前面的，什么一个国家，认清现实吧，别自作多情，即使是同祖同宗又如何
2020-02-04,人家的做法是对的
2020-02-04,新加坡排华？好想听下故事
2020-02-04,这才是李显龙想说的
2020-02-04,都是利益所趋
2020-02-04,这个可以理解
2020-02-04,美国流感死一万人小意思啦
2020-02-04,理解，换成中国也会那样做
2020-02-04,新加坡除了英语汉语也是通用的
2020-02-04,新加坡就一个城
2020-02-04,新加坡一直都比较严
2020-02-04,现在谁敢“排美”？想吃导弹吗？
2020-02-04,理解
2020-02-04,看火焰山的你别走
2020-02-04,外国人为啥会中文
2020-02-04,第53秒，才是他想说的
2020-02-04,那黑死病怎么说，我们来排个欧？
2020-02-04,主要是排华会波及到新加坡人啊
2020-02-04,说你自己被误会了呗
2020-02-04,他以前没少做排华的事
2020-02-04,赞赞赞赞
2020-02-04,赞赞
2020-02-04,这是个终极二五仔世界交际花
2020-02-04,这是正常操作啊，不懂前面的人在说什么
2020-02-04,80后可以
2020-02-04,新加坡人福建籍的不少
2020-02-04,这野味吃得代价有点大，唉
2020-02-04,可以理解
2020-02-04,如果不是有瓜达港和黄金港还有克拉运河的想法，新加坡没那么老实
2020-02-04,新加坡这几年老实多了，黄金港和瓜达尔，还有克拉运河
2020-02-04,墙头草
2020-02-04,理解
2020-02-04,无中生有暗度陈仓无言无语
2020-02-04,理解
2020-02-04,对的
2020-02-04,现在变聪明了
2020-02-04,李显龙开始明显排华啊
2020-02-04,新加坡排华可不是因为肺炎
2020-02-04,说百分之四十的，有点逗了
2020-02-04,胡建人
2020-02-04,就一广东省内小卒
2020-02-04,现在发现只有母国强你们才能沾光
2020-02-04,理解
2020-02-04,新加坡官方语言包括汉语
2020-02-04,理解
2020-02-04,无所谓，你排你的，我强我的
2020-02-04,前面什么叫中国不需要世界了解，你太傲气了
2020-02-04,最后才是重点
2020-02-04,新加坡本来就反华
2020-02-04,网上都是没国籍的
2020-02-04,你也是华人
2020-02-04,印尼大屠杀还有多少人记得
2020-02-04,关弹幕吧，全是带节奏的……
2020-02-04,弹幕怎么搞的，还人身攻击了？
2020-02-04,阻止中国人入境是为了防止病毒扩散，这个可以理解的
2020-02-04,哈哈哈哈
2020-02-04,理解并尊重
2020-02-04,正常
2020-02-04,理解！中新友好！
2020-02-04,俄罗斯驱逐非俄国籍感染者
2020-02-04,好吧，这普通话。
2020-02-04,中文！？
2020-02-04,新加坡汉语是第二大语言
2020-02-04,讲一套做一套，真是渣渣
2020-02-04,突然要认祖归宗？
2020-02-04,理解理解
2020-02-04,算了，原想着踩一脚李家坡的
2020-02-04,白人和狗不得入内白人和狗不得入内
2020-02-04,理解
2020-02-04,理解
2020-02-04,人家只是想骂你随便找个理由
2020-02-04,还不是你们害的，害了整个亚洲
2020-02-04,啥种族。。。
2020-02-04,pity都要出来了
2020-02-04,所以说鸽子为什么这么大？
2020-02-04,一开口就是老阴人了
2020-02-04,哦？
2020-02-04,坤坤抵制中国人？
2020-02-04,倒退几十年，中国害怕谁排吗？
2020-02-04,？？？
2020-02-04,没病毒也排华吖，只是有了新的借口
2020-02-04,这是关乎于全人类的事情
2020-02-04,弹丸小国，墙头草
2020-02-04,谢谢！
2020-02-04,。。。
2020-02-04,维护自己罢了
2020-02-04,新加坡排华？80%以上都是华裔
2020-02-04,不健康的饮食习惯
2020-02-04,病从口入
2020-02-04,先把自己擦干净
2020-02-04,吃里扒外李家gou做得还少吗？
2020-02-04,新加坡是华人国家不代表它不排华，
2020-02-04,主要是新加坡人就是华人，所以也危害他们自身利益
2020-02-04,毕竟是中国的事
2020-02-04,老了老了
2020-02-04,不是一路人
2020-02-04,中国强大了，像新加坡这种弹丸小国，
2020-02-04,小国外交不就是墙头草吗
2020-02-04,中国强大了，像新加坡这种弹丸小国，
2020-02-04,这哥们说话还是挺小心的哈哈哈哈
2020-02-04,中立的笑死我了，南海仲裁案了解一下？
2020-02-04,中国人口占世界的人口的百分之四十，那些国家想抵制得了的吗
2020-02-04,开始了，开始了
2020-02-04,新加坡这种国家，如果不做墙头草，怕不是活不过明天
2020-02-04,是华裔但是对我们认同感并不高
2020-02-04,借口那么多？
2020-02-04,人本来就不是中国人。。。。
2020-02-04,兄啊，这是李显龙不是俾斯麦
2020-02-04,就是新加坡反华，没办法，小国政治
2020-02-04,很令人佩服是吧
2020-02-04,新加坡本土大部分是马来族人
2020-02-04,事实证明，无论你走多远，在别人眼里你就是中国人
2020-02-04,台湾腔？
2020-02-04,排华的人大多数都是幸灾乐祸的心态
2020-02-04,小国家必须要依附于大的国家，所以墙头草是必然选择！
2020-02-04,老阴阳师了
2020-02-04,其实看到一带一路可以发财，都会舔着来
2020-02-04,毛子挨打
2020-02-04,福建潮汕一片口音
2020-02-04,没有八个，新加坡华人占七成多一点
2020-02-04,但是新加坡当地的华裔并不认为自己是中国人，请想清楚这个事儿
2020-02-04,新加坡是个移民国家，华裔很多，说中文的很多，但他们官方是英语
2020-02-04,好像是李光耀在上世纪预见中国的发展，在新加坡推行双语教育，学习汉语的。
2020-02-04,小国不叫排斥，小国不控制很危险
2020-02-04,好像是李光耀在上世纪预见中国发展，在新加坡推行双语教育，学习汉语的。
2020-02-04,李显龙就是华人啊，他排什么华？
2020-02-04,这病毒就华人得？
2020-02-04,前边那个五五开的你说的很有问题
2020-02-04,“很令我们遗憾的”这不是英式中文吗hhhh
2020-02-04,”南海仲裁案公布时，李显龙兴奋异常，多次公开支持菲律宾，不停的谴责中国应该尊重仲裁案”——铁血网
2020-02-04,”南海仲裁案公布时，李显龙兴奋异常，多次公开支持菲律宾，不停的谴责中国应该尊重仲裁案”——铁血网
2020-02-04,排华呗有啥用哈哈哈哈就喜欢你讨厌缺什么也做不了的样子
2020-02-04,也不是好东西
2020-02-04,有哪些国家，总理？？
2020-02-04,笑死我了，这回又是为了什么？
2020-02-04,新加坡的亚裔面孔也因为这事也受到歧视了呗，老阴阳人了，真以为他就为中国发声。。。。。
2020-02-04,新加坡的亚裔面孔也因为这事也受到歧视了呗，老阴阳人了，真以为他就为中国发声。。。。。
2020-02-04,中国不需要世界了解！
2020-02-04,理解
2020-02-04,排华无外乎国家利益选择，正常。公共卫生事件与人类集体利益有关
2020-02-04,真理在大炮射程之内
2020-02-04,主要是新加坡人被当中国人排挤了！
2020-02-04,终有一天，，，，，我80后看不到，我后代定能看到！！
2020-02-04,就这个时间背景下问题突出出来了吧
2020-02-04,前面的我觉得排华有华人太多的原因相互理解理解嘛
2020-02-04,看火焰山去了?
2020-02-04,？？？？
2020-02-04,原来是为了他们的国人？
2020-02-04,普通话好评
2020-02-04,人老精鬼老灵，越老越鸡贼
2020-02-04,来了来了！
2020-02-04,什么让他变善良了？！
2020-02-04,新加坡是多需要国家，官方语言是英语，也有人会说中文，但也有人不会说的
2020-02-04,新加坡75%都是华人政府一直都是华人在执政且汉语是国家官方语言之一
2020-02-04,理解
2020-02-04,汉语是新加坡语言
2020-02-04,新加坡官方语言英语中文马来西亚语
2020-02-04,新加坡不反华吧，华侨挺多的
2020-02-04,才几年怎么老了这么多
2020-02-04,就算是也不应该！
2020-02-04,李显龙不错啦，外国排华很严重
2020-02-04,华语
