日期,内容
2020-02-04,百分之70是华人，你说呢！
2020-02-04,开口脆
2020-02-04,开幕雷击
2020-02-04,他是不是会讲粤语
2020-02-04,说的好
2020-02-04,中文？
2020-02-04,宁还会说汉语？
2020-02-04,这中文厉害
2020-02-04,新加坡用的是中文吗？wtf惊了
2020-02-04,都是中华民族的，只不过是海外华人
2020-02-04,这些国家即便没有病毒也是排华的，只是找个借口而已
2020-02-04,中文？
2020-02-04,哎，怎么这次是讲中文了？
2020-02-04,wow
2020-02-04,武汉加油！！
2020-02-04,非典的时候也是你说的啥！我们可没忘
2020-02-04,这个三观很正了
2020-02-04,没人吗
2020-02-04,说的是汉语
2020-02-04,哦
2020-02-04,为啥是汉语？
2020-02-04,武汉加油
2020-02-04,有头脑的人
2020-02-04,开口跪
2020-02-05,谢谢
2020-02-05,新加坡是双语，70％说中文的
2020-02-05,包括全国人民都想去拿刀问候一下吃蝙蝠的
2020-02-05,美国
2020-02-05,新加坡百分之60都是华人呀
2020-02-05,突然中文有点不习惯
2020-02-05,弹幕礼仪直接白考
2020-02-05,毛子
2020-02-05,你们地理是怎么学的？？新加坡本来大部分讲华语呀
2020-02-05,官方是英语
2020-02-05,官方是英语
2020-02-05,中文是新加坡官方语言
2020-02-05,屁股决定脑袋，很正常啊
2020-02-05,看了内容发弹幕，说新加坡排华的二逼青年
2020-02-05,谢谢您
2020-02-05,明白人
2020-02-05,变色龙
2020-02-05,新加坡很多都说汉语
2020-02-05,李显龙
2020-02-05,忘词了
2020-02-05,新加坡不是中国的一个岛吗？
2020-02-05,世界上唯一一个华人发达国家
2020-02-05,弹幕很有意思，人家反对“反华分子”，你敌友不分张口就骂，请问谁反华？
2020-02-05,人家说反对“反华”，你说“给爷爬”，那谁是反华的？
2020-02-05,他会讲闽南话
2020-02-05,他们是新加坡人，不是中国人哦
2020-02-05,尖团音
2020-02-05,一直都排华
2020-02-05,不是突然中文，李显龙说这些东西一直都是中英双语，有时候还会讲马来语
2020-02-05,李家坡
2020-02-05,见人说人话见鬼说鬼话
2020-02-05,说英文吧，听不懂
2020-02-05,新加坡怎么排华？75%都是华人，政府清一色都是华人，难道排自己吗？
2020-02-05,蝙蝠惹谁啦？该死的人渣嘴巴缺吃的吗？
2020-02-05,新加坡7成华人，你们说他排华？自己排自己？
2020-02-05,中国人的种
2020-02-05,李墙头？
2020-02-05,那为什么要把湖北人空投到杭州？
2020-02-05,新加坡排华先锋
2020-02-05,排华？
2020-02-05,东南亚小国领导必须是人精要不然怎么活
2020-02-05,开玩笑，灭去新加坡只要半小时
2020-02-05,人类的问题
2020-02-05,？
2020-02-05,居然说中文了
2020-02-05,你害怕了？
2020-02-05,还不如讲粤语
2020-02-05,中国要
2020-02-05,这不太像你们啊…………
2020-02-05,应该是“战役”还是“战疫”呢？
2020-02-05,该国的官方语言之一，别奇怪。
2020-02-05,？？？？？？
2020-02-05,你们特么有毛病？人家法定语言英语汉语淡米尔语马来语，不同场合切换语言有问题？
2020-02-05,爱你
2020-02-05,同祖同宗
2020-02-05,16年南海对峙以后整个东南亚都乖多了
2020-02-05,不做总理后可以做驻华大使
2020-02-05,不人精怎么生存
2020-02-05,新加坡华人都是香蕉人，别把他们当同胞！
2020-02-05,排就排，谁稀罕啊
2020-02-05,麦都抖了hhh
2020-02-05,新加坡很多广东人和福建人的
2020-02-05,弹幕令人作呕
2020-02-05,弹幕令人作呕
2020-02-05,？？？？
2020-02-05,李显龙都这么老啦！？
2020-02-05,别和中国扯上关系好吗
2020-02-05,还排华
2020-02-05,关你屁事
2020-02-05,李家坡？不排？
2020-02-05,这老家伙不是什么好鸟，他们最反华
2020-02-05,李家坡不排华？
2020-02-05,他可能说粤语会更好
2020-02-05,新加坡大部分是华人
2020-02-05,可以可以
2020-02-05,新加坡本就是汉语文化圈啊
2020-02-05,？？？
2020-02-05,？？？？？
2020-02-05,不愧是李光耀儿子
2020-02-05,新马泰都是华人国家，华人占比高，李光耀李显龙都是华人，英语，中文都是官方语言
2020-02-05,每个短视的政府都不希望自己的人民总是冷静思考问题，他们只希望自己的人民能够随便忽悠。只有一个真正长远伟大的政府才会喜欢能够冷静思考的人民。
2020-02-05,新马泰都是华人国家，李光耀李显龙都是华人，英语、中文都是官方语言
