日期,内容
2020-03-24,现场手语
2020-03-24,现场翻译
2020-03-24,你仔细品
2020-03-24,unique的美国手语
2020-03-24,fakenewsnext
2020-03-24,手语好绝活
2020-03-24,胡佛猪
2020-03-24,建国！挺住啊！
2020-03-24,手语小哥hhhhhh
2020-03-24,我也是
2020-03-24,这不好啊。罗斯福上来对中国有啥好啊
2020-03-24,胡佛村。
2020-03-24,快乐
2020-03-24,硬核手语
2020-03-24,饭桶领国对某些国家有益起码对中俄有益加油川普
2020-03-24,手语老姐
2020-03-24,你是条蛇
2020-03-24,他去太阳上了
2020-03-24,谁让你们选了一个做生意的
2020-03-24,我聋了？
2020-03-24,你品
2020-03-24,手语老师好亮眼
2020-03-24,同志们，你们注意力是不是和我一样？都在手语！
2020-03-24,手语！只看见他了！
2020-03-24,手语老哥，哈哈哈哈哈哈
2020-03-24,暗示下台
2020-03-24,特朗普：你就是条蛇
2020-03-24,川普干得好。
2020-03-24,不要问我.我只是吃瓜普.
2020-03-24,怼特朗普是一种政治正确
2020-03-24,忘了自己说的80%自愈
2020-03-24,左右横跳的手语哥
2020-03-24,全程盯着手语
2020-03-24,手语小哥抢眼
2020-03-25,小富？
2020-03-25,朱广权
2020-03-25,我觉得这个手语老师不大行
2020-03-25,snake
2020-03-25,手语老师吸引了我的目光。
2020-03-25,保护川建国
2020-03-25,川建国加油
2020-03-25,五万五了
2020-03-25,我打赌，这货不会手语
2020-03-25,这个手语太抢眼了
2020-03-25,HEISAVERYVERYVERYBADMAYOR！！！
2020-03-25,川普加油啊，你的工作还没结束暂时还不能回国
2020-03-25,看左边手语哥笑死我了
2020-03-25,手语老师下班了
2020-03-25,哈哈哈哈哈哈
2020-03-25,没有人比我更懂疫情
2020-03-25,胡佛川普猪
2020-03-25,川建国加油！不要暴露了（滑稽）
2020-03-25,snake警告
2020-03-25,围观，吃瓜
2020-03-25,全程看右边胡子大叔
2020-03-25,这个意思
2020-03-25,建国同志的任务，岂是你能这么容易明白的？
2020-03-25,手语老姐扎个辫子吧
2020-03-25,手语小哥扎个辫子吧
2020-03-25,你就是条蛇
2020-03-25,美国终于要分裂了啊
2020-03-25,川普稳住
2020-03-25,建国稳住
2020-03-25,互相推卸责任
2020-03-25,精神鼓舞
2020-03-25,..
2020-03-25,...
2020-03-25,.
2020-03-25,手语老师哈哈哈哈哈哈
2020-03-25,完蛋玩意，建国暴露了
2020-03-25,川普医院
2020-03-25,为什么做手势要说话
2020-03-25,那边的人我想笑
2020-03-25,手语抢镜
2020-03-25,嗯嗯，美国医疗系统的能力确实很强，希望以后够用
2020-03-25,排面
2020-03-25,snake
2020-03-25,我很好奇这100万口罩的生产地
2020-03-25,我喜欢这个手语小哥hhhhh
2020-03-25,手势抢镜
2020-03-25,换了一个人欸
2020-03-25,前面那个，聋了可以看手语老师/狗头
2020-03-25,旁边的大胡子太抢镜了
2020-03-25,手语老师更好看
2020-03-25,手语小哥很有艺术范
2020-03-25,辛苦了
2020-03-25,胡佛表示自己比他强多了
2020-03-25,trump:youaresnake
2020-03-25,川建国危
2020-03-25,手语老师实力抢镜
2020-03-25,手语老师亮了
2020-03-25,某种意义上，罗斯福针对中苏两国的政策，无形促进了中苏的合作，让祖国快速回复
2020-03-25,那是姐姐？？？？？
2020-03-25,突然长出胡子
2020-03-25,胡佛猪
2020-03-25,手语翻译真的抢镜
2020-03-25,感觉手语小哥很喜感。。。
2020-03-25,弱弱的我在看字幕
2020-03-25,隔壁的加拿大已經行動起來了
2020-03-25,狗咬狗
2020-03-25,这个手语确定不是在瞎比划？
2020-03-25,胡佛的手语怎么翻译
2020-03-25,我虽然看不懂手语但我觉得他在骂人
2020-03-25,全程看手语大姐表情
2020-03-25,保护，再让人家干四年啊
2020-03-25,他就是头蛇
2020-03-25,有生之年我能看到美国从联邦变成邦联
2020-03-25,手语小哥绘声绘色
2020-03-25,手语瞩目
2020-03-25,保护
2020-03-25,我品到了
2020-03-25,他就是条蛇（狗头）
2020-03-25,真是不敢想象，都这么严重了还在打口水仗
2020-03-25,床普从遥远的太空传来声音，我已经到火星了。。。
2020-03-25,这个不是蛇，州长才是
2020-03-25,川建国，请你伪装的好一点！
2020-03-25,川普必要的时候，连纽约他的出生地都可以放弃！
2020-03-25,手语老师，你的表情也很到位！
2020-03-25,川普做了很重要的事，就是怼中国
2020-03-25,希望大家都好好的啊
2020-03-25,守护我建国
2020-03-25,光靠手势已经表达不了此刻的心情~哈哈哈
2020-03-25,这很容易让人误以为全美国有三分之二聋哑人
2020-03-25,完蛋，建国暴露了
2020-03-25,自愈是州长说的
2020-03-25,手语怎么表达各种各样的人名？
2020-03-25,川普：我给自己打十分，谢谢！
2020-03-25,手语老师都要吐了
2020-03-25,建国这一手还是太直白了啊
2020-03-25,胡佛：感觉有被冒犯到
2020-03-25,川普：我什么都没做呀
2020-03-25,不是，为啥手语翻译表情都这么丰富哈哈哈哈
2020-03-25,手语老师戏好多
2020-03-25,保护我方建国同志
2020-03-25,不许怼建国同志！
2020-03-25,加油！川普你行的！
2020-03-25,胡佛再世
2020-03-25,哈哈哈哈
2020-03-25,这就是人生，这就是美国
2020-03-25,有懂手语的吗？确定后面这哥们的手语没问题吗？
2020-03-25,这就是人生
2020-03-25,没人认比我更懂抗疫
2020-03-25,手语姐姐太抢戏了
2020-03-25,6
2020-03-25,0
2020-03-25,他准备上太空
2020-03-25,666
2020-03-25,为什么手语要附带表情
2020-03-25,他等着疫苗试验成功，然后死掉一半的人，救活一半的人
2020-03-25,胡佛车
2020-03-25,建国同志请求保护
2020-03-25,英语听力
2020-03-25,我听懂了欸
2020-03-25,我来看手指翻译
2020-03-25,做毛啊，学中国，股票就要瀑布了，特朗普们的钱就会没了
2020-03-25,胡峰：每家每户一只鸡
2020-03-25,哈哈啊哈哈哈
2020-03-25,川普绝逼气炸了
2020-03-25,打给胡佛？
2020-03-25,美国战忽局
2020-03-25,tql
2020-03-25,共和党？
2020-03-25,假新闻，没有人比我更懂防疫
2020-03-25,我想弹贝斯给手语哥踩点……
2020-03-25,美国有资格指使资本家？
2020-03-25,期待下一个罗斯福
2020-03-25,官方互推责任
2020-03-25,川普表示胡佛是谁？都让开我要封锁国界
2020-03-25,川建国同志暴露了，我们要保护好
2020-03-25,不许批评我们的川川
2020-03-25,这个手语打的对不对呀
2020-03-25,牛
2020-03-25,哈哈哈哈哈哈手语老师优秀
2020-03-25,聋的可以看右边那个手势
2020-03-25,哈哈哈哈哈哈哈表情绝了
2020-03-25,美国要解体了吗
2020-03-25,哈哈哈fakenews
2020-03-25,特朗普：这都是我的功劳
2020-03-25,CNN?假新闻，下一个
2020-03-25,擦哈哈哈，真就裂众国了啊
2020-03-25,哈哈哈哈哈
2020-03-25,互相攻击，都是为了选票，换谁都一样，美国制度体制问题
2020-03-25,手语好出戏啊
2020-03-25,闪现瞬移手语翻译?
2020-03-25,手语不配表情怎么体现语气
2020-03-25,川普赶紧下课吧
2020-03-25,保护川普同志
2020-03-25,特朗普，为什么你只是看着！
2020-03-25,我觉得手语翻译搞戏精hhhh
2020-03-25,fakenews
2020-03-25,他干了呀？你没看到吗
2020-03-25,手语大哥
2020-03-25,州旗变国旗
2020-03-25,到现在我都听懂啦，，，
2020-03-25,建国，挺住
